"","ParcelNumb","Address","lat","long"
"2236","1-9-1-150-004-0000","91-213 Kuloihi PL, Ewa Beach, HI 96706",NA,NA
"2237","1-9-1-056-005-0215","92-1081E Koio Drive, Kapolei, HI 96707",NA,NA
"2238","1-3-2-048-063-0000","912-17th AVE, Honolulu, HI 96816",NA,NA
"2239","1-9-9-009-087-0003","99-139B Napuanani RD, Aiea, HI 96701",NA,NA
"2240","1-9-4-007-046-0017","94-823 Lumiauau ST, Waipahu, HI 96797",NA,NA
"2241","1-4-7-056-102-0000","47-540 Hui Kelu ST, Kaneohe, HI 96744",NA,NA
"2242","1-3-4-002-025-0000","2050-9th AVE, Honolulu, HI 96816",NA,NA
"2243","1-8-7-049-062-0000","87-1514 Kuaha ST, Waianae, HI 96792",NA,NA
"2244","1-9-1-010-113-0002","91-602 Makalea ST, Ewa Beach, HI 96706",NA,NA
"2245","1-8-4-018-004-0000","84-552 Farrington Highway, Waianae, HI 96792",NA,NA
"2246","1-9-1-062-057-0000","91-1189 Makaaloa ST, Ewa Beach, HI 96706",NA,NA
"2247","1-9-1-056-005-0214","92-1081D Koio Drive, Kapolei, HI 96707",NA,NA
"2248","1-9-1-063-110-0000","91-1099 Aawa Drive, Ewa Beach, HI 96706",NA,NA
"2249","1-3-2-014-010-0000","1049-12th AVE, Honolulu, HI 96816",NA,NA
"2250","1-4-7-066-048-0000","47-576 Alawiki ST, Kaneohe, HI 96744",NA,NA
"2251","1-4-7-046-090-0000","47-544B Melekula RD, Kaneohe, HI 96744",NA,NA
"2252","1-9-8-002-065-0048","98-2078 A Kaahumanu ST, Pearl City, HI 96782",NA,NA
"2253","1-3-3-036-019-0001","2021-10th AVE, Honolulu, HI 96816",NA,NA
"2254","1-9-1-059-119-0000","91-1070 Akolo ST, Kapolei, HI 96707",NA,NA
"2255","1-4-5-061-080-0000","45-253 Namoku PL, Kaneohe, HI 96744",NA,NA
"2256","1-1-3-040-078-0000","2305 Kula Kolea Drive, Honolulu, HI 96819",NA,NA
"2257","1-8-4-025-095-0001","84-662 Lahaina ST, Waianae, HI 96792",NA,NA
"2258","1-9-4-007-012-0167","94-824 C Lumiauau ST, Waipahu, HI 96797",NA,NA
"2259","1-9-4-156-044-0000","94-1026 Makakoa Loop, Waipahu, HI 96797",NA,NA
"2260","1-9-1-056-005-0141","92-1035C Koio Drive, Kapolei, HI 96707",NA,NA
"2261","1-9-1-133-023-0000","91-1171 Kaimalie ST, Ewa Beach, HI 96706",NA,NA
"2262","1-9-4-171-014-0000","94-1136 Hoohele ST, Waipahu, HI 96797",NA,NA
"2263","1-9-8-059-007-0093","98-935C Noelani ST, Pearl City, HI 96782",NA,NA
"2264","1-8-4-024-077-0002","84-788A Lahaina ST, Waianae, HI 96792",NA,NA
"2265","1-3-2-056-025-0002","733-17th AVE, Honolulu, HI 96816",NA,NA
"2266","1-9-7-030-048-0000","743 Puu Hina PL, Pearl City, HI 96782",NA,NA
"2267","1-3-3-010-012-0001","1317-15th AVE, Honolulu, HI 96816",NA,NA
"2268","1-3-6-011-005-0000","5124 Kalanianaole Highway, Honolulu, HI 96821",NA,NA
"2269","1-9-4-053-038-0000","94-359 Kipou ST, Waipahu, HI 96797",NA,NA
"2270","1-9-1-092-010-0000","91-1116 Aukahi ST, Kapolei, HI 96707",NA,NA
"2271","1-9-1-081-014-0000","91-901 Oaniani ST, Kapolei, HI 96707",NA,NA
"2272","1-9-1-133-038-0000","91-1062 Kaimoana ST, Ewa Beach, HI 96706",NA,NA
"2273","1-9-1-009-007-0000","91-620 Pohakupuna RD, Ewa Beach, HI 96706",NA,NA
"2274","1-9-1-062-154-0000","91-1147 Aawa Drive, Ewa Beach, HI 96706",NA,NA
"2275","1-9-4-171-028-0000","94-1109 Hoohele ST, Waipahu, HI 96797",NA,NA
"2276","1-4-6-003-112-0000","46-188 Lilipuna RD, Kaneohe, HI 96744",NA,NA
"2277","1-1-1-012-036-0085","1317C Moanalualani Way, Honolulu, HI 96819",NA,NA
"2278","1-9-4-170-050-0000","94-501 Ohepio PL, Waipahu, HI 96797",NA,NA
"2279","1-9-6-003-040-0103","92-212 Waiawa RD, Pearl City, HI 96782",NA,NA
"2280","1-9-7-021-024-0000","866-3rd ST, Pearl City, HI 96782",NA,NA
"2281","1-9-1-056-005-0048","92-1015N Koio Drive, Kapolei, HI 96707",NA,NA
"2282","1-9-5-057-024-0000","95-1016 Kahualea ST, Mililani, HI 96789",NA,NA
"2283","1-9-1-040-109-0000","91-1095 Hanaloa ST, Ewa Beach, HI 96706",NA,NA
"2284","1-9-1-135-008-0000","91-6627 Kapolei Parkway, Ewa Beach, HI 96706",NA,NA
"2285","1-3-2-048-029-0000","915-17th AVE, Honolulu, HI 96816",NA,NA
"2286","1-3-2-064-108-0000","633-22nd AVE, Honolulu, HI 96816",NA,NA
"2287","1-9-1-056-005-0314","92-1069B Koio Drive, Kapolei, HI 96707",NA,NA
"2288","1-3-2-043-040-0000","1011-14th AVE, Honolulu, HI 96816",NA,NA
"2289","1-9-1-073-136-0000","91-2027 Pahuhu PL, Ewa Beach, HI 96706",NA,NA
"2290","1-9-1-056-014-0050","92-1525B Aliinui Drive, Kapolei, HI 96707",NA,NA
"2291","1-9-1-108-155-0000","91-1046 Makaike ST, Ewa Beach, HI 96706",NA,NA
"2292","1-9-2-007-020-0000","92-526 Palailai ST, Kapolei, HI 96707",NA,NA
"2293","1-9-5-002-036-0080","95-1155 Wikao ST, Mililani, HI 96789",NA,NA
"2294","1-9-2-014-109-0000","92-845 Wainohia ST, Kapolei, HI 96707",NA,NA
"2295","1-9-9-054-103-0000","99-564 Ulune ST, Aiea, HI 96701",NA,NA
"2296","1-9-4-125-078-0000","94-1456 Manao ST, Waipahu, HI 96797",NA,NA
"2297","1-9-4-124-063-0000","94-715 Ka'aka ST, Waipahu, HI 96797",NA,NA
"2298","1-9-5-002-004-0017","95-1270 Wikao ST, Mililani, HI 96789",NA,NA
"2299","1-9-1-033-088-0000","91-927 Hanakahi ST, Ewa Beach, HI 96706",NA,NA
"2300","1-8-4-017-076-0000","84-634 Farrington Highway, Waianae, HI 96792",NA,NA
"2301","1-9-5-093-022-0049","95-984 Ukuwai ST, Mililani, HI 96789",NA,NA
"2302","1-9-8-059-007-0024","98-1414 C Koaheahe ST, Pearl City, HI 96782",NA,NA
"2303","1-9-1-038-078-0000","91-807 Kauwili ST, Ewa Beach, HI 96706",NA,NA
"2304","1-4-5-058-027-0000","45-135 Mahalani Circle, Kaneohe, HI 96744",NA,NA
"2305","1-4-4-014-047-0000","44-667 Kaneohe Bay Drive, Kaneohe, HI 96744",NA,NA
"2306","1-9-8-011-052-0056","98-871D Kaonohi ST, Aiea, HI 96701",NA,NA
"2307","1-9-8-060-001-0013","98-1431F Kaahumanu ST, Aiea, HI 96701",NA,NA
"2308","1-9-8-034-131-0000","98-906 Kaamilo ST, Aiea, HI 96701",NA,NA
"2309","1-9-1-112-069-0000","91-1531 Wahane ST, Kapolei, HI 96707",NA,NA
"2310","1-9-9-027-112-0000","99-868 Holoai ST, Aiea, HI 96701",NA,NA
"2311","1-9-4-115-030-0125","94-1068 kaukahi PL, Waipahu, HI 96797",NA,NA
"2312","1-9-1-042-133-0000","91-1235 Hanaloa ST, Ewa Beach, HI 96706",NA,NA
"2313","1-9-8-002-054-0034","98-1870 C Kaahumanu ST, Pearl City, HI 96782",NA,NA
"2314","1-4-3-069-002-0000","71 Kalaheo AVE, Kailua, HI 96734",NA,NA
"2315","1-4-4-012-064-0075","44-141 2 Hako ST, Kaneohe, HI 96744",NA,NA
"2316","1-1-8-009-042-0000","2754 Pali Highway, Honolulu, HI 96817",NA,NA
"2317","1-2-2-020-002-0244","21 Craigside PL, Honolulu, HI 96817",NA,NA
"2318","1-3-3-004-139-0000","1347-7th AVE, Honolulu, HI 96816",NA,NA
"2319","1-4-3-026-030-0000","361 Kalaheo AVE, Kailua, HI 96734",NA,NA
"2320","1-8-3-002-001-0000","83-644 Farrington Highway, Waianae, HI 96792",NA,NA
"2321","1-3-2-039-001-0000","1102-19th AVE, Honolulu, HI 96816",NA,NA
"2322","1-4-5-047-013-0000","45-277A Ka Hanahou Circle, Kaneohe, HI 96744",NA,NA
"2323","1-3-2-002-038-0000","1114-5th AVE, Honolulu, HI 96816",NA,NA
"2324","1-3-3-010-016-0002","1339-15th AVE, Honolulu, HI 96816",NA,NA
"2325","1-4-3-052-032-0002","409A Kawainui ST, Kailua, HI 96734",NA,NA
"2326","1-9-1-108-125-0000","91-1053 Makaike ST, Ewa Beach, HI 96706",NA,NA
"2327","1-3-2-022-056-0000","834-12th AVE, Honolulu, HI 96816",NA,NA
"2328","1-9-4-136-079-0000","94-1013 Heahea ST, Waipahu, HI 96797",NA,NA
"2329","1-6-6-031-047-0000","66-351 Haleiwa RD, Haleiwa, HI 96712",NA,NA
"2330","1-9-1-130-105-0000","91-1112 Hookaahea ST, Ewa Beach, HI 96706",NA,NA
"2331","1-9-2-006-106-0000","92-743 Paakai ST, Kapolei, HI 96707",NA,NA
"2332","1-9-2-014-071-0000","92-316 Akaula ST, Kapolei, HI 96707",NA,NA
"2333","1-9-7-048-107-0000","2015 Komo Mai Drive, Pearl City, HI 96782",NA,NA
"2334","1-9-1-012-078-0011","91-2127 Kaioli ST, Ewa Beach, HI 96706",NA,NA
"2335","1-9-4-120-091-0000","94-642 Kaaholo ST, Waipahu, HI 96797",NA,NA
"2336","1-9-1-023-036-0000","91-261 Fort Weaver RD, Ewa Beach, HI 96706",NA,NA
"2337","1-9-1-056-005-0245","92-1093E Koio Drive, Kapolei, HI 96707",NA,NA
"2338","1-3-3-037-013-0002","2135-10th AVE, Honolulu, HI 96816",NA,NA
"2339","1-9-4-154-055-0000","94-1156 Kaloli Loop, Waipahu, HI 96797",NA,NA
"2340","1-9-1-010-111-0002","91-556 Makalea ST, Ewa Beach, HI 96706",NA,NA
"2341","1-9-1-131-100-0000","91-1028 Kai Kukuma ST, Ewa Beach, HI 96706",NA,NA
"2342","1-9-4-132-047-0000","94-806 Kaaholo ST, Waipahu, HI 96797",NA,NA
"2343","1-9-9-023-039-0000","99-667 Hoio ST, Aiea, HI 96701",NA,NA
"2344","1-9-1-102-036-0010","91-1011 Kuina ST, Ewa Beach, HI 96706",NA,NA
"2345","1-9-4-007-066-0011","94-201C Kikepa PL, Waipahu, HI 96797",NA,NA
"2346","1-4-7-004-030-0247","47-169 Hui Akepa ST, Kaneohe, HI 96744",NA,NA
"2347","1-3-3-013-044-0000","1347A Ekaha AVE, Honolulu, HI 96816",NA,NA
"2348","1-9-8-059-007-0055","98-911 D Noelani ST, Pearl City, HI 96782",NA,NA
"2349","1-9-4-069-032-0000","94-333 Anania Drive, Mililani, HI 96789",NA,NA
"2350","1-4-4-011-082-0096","316-4 Molo ST, Kailua, HI 96734",NA,NA
"2351","1-4-5-066-033-0000","45-326 Nakuluai ST, Kaneohe, HI 96744",NA,NA
"2352","1-9-9-006-104-0000","99-1019 Kahua PL, Aiea, HI 96701",NA,NA
"2353","1-9-1-046-005-0000","91-1316 Kamahoi ST, Ewa Beach, HI 96706",NA,NA
"2354","1-3-2-021-026-0000","858-10th AVE, Honolulu, HI 96816",NA,NA
"2355","1-9-1-056-005-0236","92-1089B Koio Drive, Kapolei, HI 96707",NA,NA
"2356","1-9-1-010-098-0011","91-3025 Makalea Loop, Ewa Beach, HI 96706",NA,NA
"2357","1-9-4-136-115-0000","94-1073 Eleu ST, Waipahu, HI 96797",NA,NA
"2358","1-9-1-002-032-0000","91-956 Kuhina ST, Ewa Beach, HI 96706",NA,NA
"2359","1-9-4-029-084-0000","94-531 Awamoi ST, Waipahu, HI 96797",NA,NA
"2360","1-9-2-046-050-0000","92-623 Welo ST, Kapolei, HI 96707",NA,NA
"2361","1-9-5-061-010-0000","95-1006 Auina ST, Mililani, HI 96789",NA,NA
"2362","1-6-7-013-013-0000","67-337 Kaiea PL, Waialua, HI 96791",NA,NA
"2363","1-9-1-010-094-0004","91-348 Makalea ST, Ewa Beach, HI 96706",NA,NA
"2364","1-9-1-132-010-0086","91-2108 Kanela ST, Ewa Beach, HI 96706",NA,NA
"2365","1-9-1-155-034-0000","91-1782 Waiaama ST, Ewa Beach, HI 96706",NA,NA
"2366","1-3-4-001-071-0000","2035-9th AVE, Honolulu, HI 96816",NA,NA
"2367","1-9-1-067-017-0000","91-1071 Makaaloa ST, Ewa Beach, HI 96706",NA,NA
"2368","1-9-1-093-011-0000","91-517 Kuhialoko ST, Ewa Beach, HI 96706",NA,NA
"2369","1-4-1-006-100-0000","41-942 Laumilo ST, Waimanalo, HI 96795",NA,NA
"2370","1-9-1-039-094-0000","91-692 Kilinahe ST, Ewa Beach, HI 96706",NA,NA
"2371","1-9-1-027-097-0000","91-615 Pupu ST, Ewa Beach, HI 96706",NA,NA
"2372","1-9-4-124-095-0000","94-736 Kaaka ST, Waipahu, HI 96797",NA,NA
"2373","1-6-6-031-048-0000","66-345 Haleiwa RD, Haleiwa, HI 96712",NA,NA
"2374","1-8-7-004-063-0000","87-288F St Johns RD, Waianae, HI 96792",NA,NA
"2375","1-4-3-013-033-0001","60/60 A Kaapuni Drive, Kailua, HI 96734",NA,NA
"2376","1-3-3-005-067-0000","1331-9th AVE, Honolulu, HI 96816",NA,NA
"2377","1-9-1-137-028-0000","91-1031 Kai Oio ST, Ewa Beach, HI 96706",NA,NA
"2378","1-4-7-004-020-0115","47-342D Hui Iwa ST, Kaneohe, HI 96744",NA,NA
"2379","1-8-7-010-022-0071","87-1958 R Pakeke ST, Waianae, HI 96792",NA,NA
"2380","1-4-3-028-020-0000","116 Kainalu Drive, Kailua, HI 96734",NA,NA
"2381","1-9-8-059-004-0012","98-834 Noelani ST, Pearl City, HI 96782",NA,NA
"2382","1-3-2-027-041-0000","601-8th AVE, Honolulu, HI 96816",NA,NA
"2383","1-8-4-024-075-0000","84-792 Lahaina ST, Waianae, HI 96792",NA,NA
"2384","1-9-5-091-013-0000","95-1128 Laipu ST, Mililani, HI 96789",NA,NA
"2385","1-4-3-033-049-0000","223 Kainalu Drive, Kailua, HI 96734",NA,NA
"2386","1-9-1-165-054-0000","91-1354 Halili ST, Ewa Beach, HI 96706",NA,NA
"2387","1-9-8-071-013-0000","98-866 Kaahele ST, Aiea, HI 96701",NA,NA
"2388","1-9-4-031-017-0000","94-248 Waipahu ST, Waipahu, HI 96797",NA,NA
"2389","1-9-1-016-195-0013","91-1251 Kamaaha AVE, Kapolei, HI 96707",NA,NA
"2390","1-4-7-004-012-0058","47-383 Hui Iwa ST, Kaneohe, HI 96744",NA,NA
"2391","1-8-4-024-072-0000","84-822 Lahaina ST, Waianae, HI 96792",NA,NA
"2392","1-9-7-021-039-0000","919-4th ST, Pearl City, HI 96782",NA,NA
"2393","1-9-4-124-192-0000","94-1102 Kaaholo ST, Waipahu, HI 96797",NA,NA
"2394","1-9-8-002-035-0021","98-1702 Kaahumanu ST, Pearl City, HI 96782",NA,NA
"2395","1-9-1-137-059-0000","91-1268 Kaileolea Drive, Ewa Beach, HI 96706",NA,NA
"2396","1-9-1-010-062-0003","91-252 Makalauna PL, Ewa Beach, HI 96706",NA,NA
"2397","1-4-3-015-053-0000","188 Kalaheo AVE, Kailua, HI 96734",NA,NA
"2398","1-9-4-005-031-0029","94-145 Kuahelani AVE, Mililani, HI 96789",NA,NA
"2399","1-9-1-110-004-0000","91-1070 Kaiopua ST, Ewa Beach, HI 96706",NA,NA
"2400","1-3-4-002-021-0000","2070-9th AVE, Honolulu, HI 96816",NA,NA
"2401","1-3-2-052-066-0000","831-16th AVE, Honolulu, HI 96816",NA,NA
"2402","1-9-1-039-001-0057","91-670 Kilaha ST, Ewa Beach, HI 96706",NA,NA
"2403","1-4-7-004-034-0007","47-692 1 Hui Kelu ST, Kaneohe, HI 96744",NA,NA
"2404","1-9-1-010-093-0018","91-332 Makalea ST, Ewa Beach, HI 96706",NA,NA
"2405","1-9-1-123-126-0000","91-1025 Kaiko ST, Ewa Beach, HI 96706",NA,NA
"2406","1-9-1-108-064-0000","91-1040 Noholike ST, Ewa Beach, HI 96706",NA,NA
"2407","1-9-1-121-032-0000","91-318 Kauoha PL, Ewa Beach, HI 96706",NA,NA
"2408","1-9-8-063-141-0000","98-1924 Hapaki ST, Aiea, HI 96701",NA,NA
"2409","1-9-1-113-075-0000","91-1358 Wahane ST, Kapolei, HI 96707",NA,NA
"2410","1-9-1-042-057-0000","91-1180 Hanaloa ST, Ewa Beach, HI 96706",NA,NA
"2411","1-9-8-065-035-0000","98-511 Pono ST, Aiea, HI 96701",NA,NA
"2412","1-9-4-069-020-0000","94-418 Kapuahi ST, Mililani, HI 96789",NA,NA
"2413","1-9-5-068-042-0000","95-230 Ulahea PL, Mililani, HI 96789",NA,NA
"2414","1-9-5-044-046-0000","95-1022 Lalai ST, Mililani, HI 96789",NA,NA
"2415","1-9-2-048-038-0000","92-808 Opalipali PL, Kapolei, HI 96707",NA,NA
"2416","1-8-7-031-006-0000","87-1984C Farrington Highway, Waianae, HI 96792",NA,NA
"2417","1-9-4-079-053-0000","94-553 Makohilani ST, Mililani, HI 96789",NA,NA
"2418","1-3-2-048-020-0004","920-19TH AVE, Honolulu, HI 96816",NA,NA
"2419","1-4-1-022-051-0000","41-543 Poalima ST, Waimanalo, HI 96795",NA,NA
"2420","1-4-4-037-041-0000","44-585 Kaneohe Bay Drive, Kaneohe, HI 96744",NA,NA
"2421","1-9-8-037-010-0000","98-1409 Akaaka ST, Aiea, HI 96701",NA,NA
"2422","1-3-3-037-017-0000","2161-10th AVE, Honolulu, HI 96816",NA,NA
"2423","1-9-1-016-063-0057","91-1032 A Kaiau AVE, Kapolei, HI 96707",NA,NA
"2424","1-3-2-027-054-0000","690-9th AVE, Honolulu, HI 96816",NA,NA
"2425","1-3-2-043-015-0000","1048-17th AVE, Honolulu, HI 96816",NA,NA
"2426","1-9-1-102-061-0004","91-1022A Hoomaka ST, Ewa Beach, HI 96706",NA,NA
"2427","1-9-1-003-061-0000","91-1019 Hanakahi ST, Ewa Beach, HI 96706",NA,NA
"2428","1-4-5-022-031-0004","45-598C Keaahala RD, Kaneohe, HI 96744",NA,NA
"2429","1-4-7-004-012-0024","47-406 Hui Iwa ST, Kaneohe, HI 96744",NA,NA
"2430","1-9-5-071-045-0000","95-200 Hoahiahi PL, Mililani, HI 96789",NA,NA
"2431","1-4-5-092-072-0000","45-302 Mokulele Drive, Kaneohe, HI 96744",NA,NA
"2432","1-9-1-094-015-0000","91-565 Kaakina ST, Ewa Beach, HI 96706",NA,NA
"2433","1-9-5-084-059-0000","95-1044 Keni ST, Mililani, HI 96789",NA,NA
"2434","1-8-5-004-088-0000","85-1330F Waianae Valley RD, Waianae, HI 96792",NA,NA
"2435","1-9-4-005-030-0018","94-194 Anania Drive, Mililani, HI 96789",NA,NA
"2436","1-9-4-041-087-0000","94-391 Kahuanani ST, Waipahu, HI 96797",NA,NA
"2437","1-4-5-054-026-0000","45-504 Koolau View Drive, Kaneohe, HI 96744",NA,NA
"2438","1-9-7-050-040-0000","2159 Komo Mai Drive, Pearl City, HI 96782",NA,NA
"2439","1-9-1-036-028-0000","91-457 Papipi RD, Ewa Beach, HI 96706",NA,NA
"2440","1-9-4-114-159-0000","94-537 Kupuna Loop, Waipahu, HI 96797",NA,NA
"2441","1-9-1-142-087-0000","91-1004 Kai Lea ST, Ewa Beach, HI 96706",NA,NA
"2442","1-9-1-002-147-0000","91-972 Fort Weaver RD, Ewa Beach, HI 96706",NA,NA
"2443","1-9-4-046-029-0000","94-334 Kahuahele ST, Waipahu, HI 96797",NA,NA
"2444","1-7-1-008-006-0000","500 Kaniahe ST, Wahiawa, HI 96786",NA,NA
"2445","1-8-5-012-054-0000","85-720 Farrington Highway, Waianae, HI 96792",NA,NA
"2446","1-6-7-006-060-0000","67-412 Haona ST, Waialua, HI 96791",NA,NA
"2447","1-9-1-036-010-0000","91-516 Pohakupuna RD, Ewa Beach, HI 96706",NA,NA
"2448","1-3-2-040-025-0000","1105-19th AVE, Honolulu, HI 96816",NA,NA
"2449","1-9-8-058-052-0000","98-1697 Piki ST, Aiea, HI 96701",NA,NA
"2450","1-9-5-091-031-0000","95-1043 Moaula ST, Mililani, HI 96789",NA,NA
"2451","1-8-4-016-018-0002","84-755B Hanalei ST, Waianae, HI 96792",NA,NA
"2452","1-9-4-007-088-0055","94-1009 A Maiau ST, Waipahu, HI 96797",NA,NA
"2453","1-8-4-014-095-0000","84-918C Hana ST, Waianae, HI 96792",NA,NA
"2454","1-4-3-032-060-0000","123A Kainalu Drive, Kailua, HI 96734",NA,NA
"2455","1-3-5-024-009-0058","1523 Kalaniwai PL, Honolulu, HI 96821",NA,NA
"2456","1-3-2-038-058-0000","1138-15th AVE, Honolulu, HI 96816",NA,NA
"2457","1-9-7-020-036-0000","942-1st ST, Pearl City, HI 96782",NA,NA
"2458","1-3-2-039-029-0000","1126-19th AVE, Honolulu, HI 96816",NA,NA
"2459","1-4-4-012-064-0134","44-155 4 Laha ST, Kaneohe, HI 96744",NA,NA
"2460","1-8-4-029-150-0073","84-890 Maiola ST, Waianae, HI 96792",NA,NA
"2461","1-3-5-024-009-0070","1547 Kalaniwai PL, Honolulu, HI 96821",NA,NA
"2462","1-3-7-009-004-0000","5596 Kalanianaole Highway, Honolulu, HI 96821",NA,NA
"2463","1-8-4-002-049-0345","84-687 ALA MAHIKU ST, Waianae, HI 96792",NA,NA
"2464","1-9-1-158-075-0000","430 Koakoa ST, Kapolei, HI 96707",NA,NA
"2465","1-3-2-031-013-0000","647-12th AVE, Honolulu, HI 96816",NA,NA
"2466","1-4-5-021-052-0000","45-533E Pahia RD, Kaneohe, HI 96744",NA,NA
"2467","1-9-1-166-004-0000","91-1112 Kai Oio ST, Ewa Beach, HI 96706",NA,NA
"2468","1-6-6-028-011-0000","66-2031 Kaukonahua RD, Waialua, HI 96791",NA,NA
"2469","1-3-2-043-042-0000","1021-14th AVE, Honolulu, HI 96816",NA,NA
"2470","1-9-1-039-074-0000","91-697 Kilinahe ST, Ewa Beach, HI 96706",NA,NA
"2471","1-3-2-056-036-0000","723-16th AVE, Honolulu, HI 96816",NA,NA
"2472","1-9-1-157-037-0000","91-1276 Kaiokia ST, Ewa Beach, HI 96706",NA,NA
"2473","1-8-4-014-081-0000","84-938 Hana ST, Waianae, HI 96792",NA,NA
"2474","1-9-1-135-068-0000","91-1000 Kai Weke ST, Ewa Beach, HI 96706",NA,NA
"2475","1-9-1-064-083-0000","91-1155G Hamana ST, Ewa Beach, HI 96706",NA,NA
"2476","1-9-5-049-004-0065","95-1066A Ainamakua Drive, Mililani, HI 96789",NA,NA
"2477","1-9-4-162-101-0000","94-1069 Kanawao ST, Waipahu, HI 96797",NA,NA
"2478","1-4-6-033-019-0000","46-304 Ahui Nani PL, Kaneohe, HI 96744",NA,NA
"2479","1-3-3-037-004-0002","2057-10th AVE, Honolulu, HI 96816",NA,NA
"2480","1-9-8-059-005-0065","98-504B Kamahao PL, Pearl City, HI 96782",NA,NA
"2481","1-4-1-005-054-0000","41-885 Laumilo ST, Waimanalo, HI 96795",NA,NA
"2482","1-4-5-015-015-0001","45-245 William Henry RD, Kaneohe, HI 96744",NA,NA
"2483","1-3-2-043-041-0000","1017-14th AVE, Honolulu, HI 96816",NA,NA
"2484","1-9-1-087-155-0000","91-1536 Waimahui PL, Ewa Beach, HI 96706",NA,NA
"2485","1-9-4-041-081-0000","94-361 Kahuanani ST, Waipahu, HI 96797",NA,NA
"2486","1-9-4-061-108-0087","94-1100 Anania Circle, Mililani, HI 96789",NA,NA
"2487","1-9-8-059-004-0046","98-850 Noelani ST, Pearl City, HI 96782",NA,NA
"2488","1-4-7-052-090-0000","47-431 Ahuimanu PL, Kaneohe, HI 96744",NA,NA
"2489","1-8-7-024-011-0003","87-602C Farrington Highway, Waianae, HI 96792",NA,NA
"2490","1-9-2-047-084-0000","92-742 Welo ST, Kapolei, HI 96707",NA,NA
"2491","1-9-9-034-049-0000","99-710 Halawa Drive, Aiea, HI 96701",NA,NA
"2492","1-4-6-032-018-0000","46-435 Kahuhipa ST, Kaneohe, HI 96744",NA,NA
"2493","1-4-3-013-002-0000","76 Kalaheo AVE, Kailua, HI 96734",NA,NA
"2494","1-9-1-002-007-0000","91-945 Kuhina ST, Ewa Beach, HI 96706",NA,NA
"2495","1-9-1-102-037-0008","91-205 Papahi PL, Ewa Beach, HI 96706",NA,NA
"2496","1-9-1-092-033-0000","91-1085 Aukahi ST, Kapolei, HI 96707",NA,NA
"2497","1-9-2-013-003-0000","92-711 Palailai ST, Kapolei, HI 96707",NA,NA
"2498","1-9-4-167-061-0000","94-1016 Waiahu ST, Waipahu, HI 96797",NA,NA
"2499","1-9-8-035-053-0000","98-1108 Kaamilo ST, Aiea, HI 96701",NA,NA
"2500","1-9-1-166-107-0000","91-1113 Kai Oio ST, Ewa Beach, HI 96706",NA,NA
"2501","1-8-7-052-047-0000","87-1530 Laia ST, Waianae, HI 96792",NA,NA
"2502","1-9-1-165-061-0000","91-1374 Halili ST, Ewa Beach, HI 96706",NA,NA
"2503","1-8-4-013-007-0000","84-1054 Farrington Highway, Waianae, HI 96792",NA,NA
"2504","1-9-1-056-014-0095","92-1519G Aliinui Drive, Kapolei, HI 96707",NA,NA
"2505","1-4-6-031-027-0001","46-1065 Emepela Way, Kaneohe, HI 96744",NA,NA
"2506","1-9-1-116-019-0005","91-759 Launahele ST, Ewa Beach, HI 96706",NA,NA
"2507","1-9-1-117-092-0000","91-1185 Kaiopua ST, Ewa Beach, HI 96706",NA,NA
"2508","1-9-4-137-015-0000","94-1164 Eleu ST, Waipahu, HI 96797",NA,NA
"2509","1-9-2-024-006-0000","92-1281 Kikaha ST, Kapolei, HI 96707",NA,NA
"2510","1-9-4-036-001-0001","94-1088 Farrington Highway, Waipahu, HI 96797",NA,NA
"2511","1-4-5-022-011-0002","45-910A Anoi RD, Kaneohe, HI 96744",NA,NA
"2512","1-5-9-002-009-0000","59-157 Ke Nui RD, Haleiwa, HI 96712",NA,NA
"2513","1-9-1-009-102-0000","91-699 Aikanaka RD, Ewa Beach, HI 96706",NA,NA
"2514","1-9-1-166-050-0000","91-1415 Kaileolea Drive, Ewa Beach, HI 96706",NA,NA
"2515","1-9-1-091-058-0000","91-1018 Wahipana ST, Kapolei, HI 96707",NA,NA
"2516","1-7-4-019-047-0000","203 Cane ST, Wahiawa, HI 96786",NA,NA
"2517","1-4-6-033-001-0000","46-260 Ahui Nani PL, Kaneohe, HI 96744",NA,NA
"2518","1-9-8-029-012-0000","98-573 Kaamilo ST, Aiea, HI 96701",NA,NA
"2519","1-5-9-019-047-0000","59-269 Ke Nui RD, Haleiwa, HI 96712",NA,NA
"2520","1-9-1-041-026-0000","91-1102 Kauiki ST, Ewa Beach, HI 96706",NA,NA
"2521","1-9-1-010-098-0009","91-3033 Makalea Loop, Ewa Beach, HI 96706",NA,NA
"2522","1-9-2-029-053-0000","92-105 Palahia PL, Kapolei, HI 96707",NA,NA
"2523","1-9-1-135-053-0000","91-1009 Kai Weke ST, Ewa Beach, HI 96706",NA,NA
"2524","1-6-2-002-047-0000","62-390 Joseph P Leong Highway, Haleiwa, HI 96712",NA,NA
"2525","1-9-2-018-045-0000","92-371 Malahuna PL, Kapolei, HI 96707",NA,NA
"2526","1-9-2-009-008-0000","92-595 Palailai ST, Kapolei, HI 96707",NA,NA
"2527","1-9-2-019-011-0027","92-671 Makakilo Drive, Kapolei, HI 96707",NA,NA
"2528","1-5-9-025-056-0000","59-669 Alapio RD, Haleiwa, HI 96712",NA,NA
"2529","1-4-7-069-009-0000","47-588 NUKUPUU STs, Kaneohe, HI 96744",NA,NA
